0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1700.6193739662504,2624.219516644841,16476.492033425642,21257.033907986308,17220.698255471012,-1672.2323515463386,31676.349714804663,18519.27768556002,19838.217301417768,3314.418473974991,13741.186317387292,12437.107849549562,4553.418012525978,16024.551785227362,15274.89613742376,6818.054968565172,-14872.058384815671,-28281.788221256153,-39095.716014956466,-51020.4915661951,-50641.62889956836,-30987.671295451164,-25149.648854912808,-16766.34355739075,-23255.677544925962,-32610.535447830676,-35243.579408159916,-10221.721379607538,-32636.97765409962,-28686.42030508533,-23757.225378149822,-19688.00275337116,-34627.991465354324,-9874.858554799841,-14230.088330031562,-6404.275487535341,-27654.641693998383,-29039.749321173338,-43676.19066850395,-68839.61001888537,-57458.07115735486,-44433.763177745124,-30111.208803314345,-53990.31138927082,-67807.95182717827,-68258.28280681407,-64710.75464084108,-58130.623991642125,-28696.392714274283,-25631.551325643195,-43656.820007572314,-41466.63224782518,-61807.773141809266,-67041.53150404234,-72873.38900182594,-96606.19519141398,-84869.926198608,-64488.62838202609,-61698.02903428812,-55793.45625494768,-41466.585191928934,-38414.991073065874,-34924.203166926745,-45456.14304829109,-50569.9046553529,-67424.88573012566,-58538.00307719923,-42314.81341412474,-54117.8682668411,-32069.98933917277,-40511.34314261027,-41986.14555569236,-53311.205328347496,-73686.16185343952,-67644.14335935337,-54353.09309184776,-67345.47735583573,-61355.1150360028,-66291.68896038899,-70008.66924192155,-55889.592075032626,-75455.56222895799,-69304.97668312401,-58086.72156177292,-50404.27767957042,-32598.201901580545,-1465.7048411244514,4571.74599272748,5431.201802118217,-8604.485463630537
523.9698756159376,11524.443862225187,1057.8322081403958,-21407.982774182885,-24304.636155122138,-57005.915590183184,-57563.66705371588,-71573.96203124415,-84561.38050989875,-78456.23629924227,-81508.09745541056,-87274.7915446483,-88269.27013809166,-94650.1642099914,-61712.85742138179,-46769.96695826876,-37545.61735934066,-26959.321675888896,-10602.363141429809,-30636.983504912925,-29947.161535298445,-27564.895299094886,-30531.50467051827,-31798.54151382853,-26507.75327752641,-23714.523717414126,-23392.60985441475,-38711.80728099723,-73057.77506417816,-52400.6237933174,-27706.768377356417,-50825.92308688093,-52966.09716722505,-31886.212613644435,-18883.588335039327,-37129.36577779714,-26491.995744588672,-14042.944294875937,-16870.896702188114,-17207.198880148546,-8579.308459043901,-1611.838732523961,12168.891448598788,-1108.7578733984037,8539.86053983657,3552.129893207869,-6707.36387829205,-17275.32850719736,-33240.199662950254,-28966.405430948424,-13959.248143219202,-14188.138920771766,7612.058135734907,16748.7492549813,30631.564171283695,25409.778450870275,1619.4672238353214,2077.9969009238775,27605.98135205664,25634.86131167182,22576.655695483096,40070.57881817058,66684.3197157154,47046.81876803764,51191.7324068774,60630.08132807478,38465.55109054495,44645.89121825034,37989.30099695039,40601.59910907809,48141.1039943939,44983.54798100769,43029.599697062426,27733.832190075584,8946.184521821515,-7110.409118581678,-1757.2853480483645,8542.703187519264,-3709.771388061172,4322.665796742562,-14465.347297625547,-14104.639122668657,6648.462470701275,9147.303987521598,10129.179178749755,28929.745367470292,15814.700644396291,-273.3732634602893,1744.644416543133,1536.8260765421091
25092.78370074293,25778.57845662002,38591.5096475675,44321.567409880154,49903.87256376869,41874.78546744631,26366.637674557376,18798.96314164332,23257.80684819294,32007.116393958197,28372.878139540382,-13040.334334244923,5214.93630542054,6261.625785914144,24990.66362973236,11056.261236567954,20356.107177988466,17352.549110316133,18897.479556685437,28146.186652330616,34881.75676882849,52670.54968966792,66215.29097917196,53527.33143280161,51771.82751456971,41705.20274071745,18616.43457505657,16208.900891520607,6763.797475075684,-2067.6176684620204,-35004.209614099585,-36782.21296257809,-40804.71251619278,-25235.557605850867,-39076.20565847856,-45604.48084482917,-37729.039856270334,-42033.19185779906,-43186.56029168815,-44363.06495427564,-74559.65754078358,-90537.56469739205,-101030.59026809517,-86939.84077543128,-103578.80610539005,-105498.77413366914,-99203.47866734589,-79201.75356356497,-69227.93436417823,-43418.34781104382,-40195.705102054766,-33501.50471336756,-45066.25892380704,-60616.609726222865,-61528.54232345498,-42439.78487116232,-21812.844372501415,5295.595635034595,21506.789462626133,15516.151381086862,26312.311969705195,4843.806531015198,8466.48893201021,31709.054202167306,35058.453901599074,16773.556859578148,16476.29797402429,8662.855665952158,13190.272974566851,23302.891039404378,15690.023571465848,37687.51524628763,28580.633119313086,11626.137727791405,-6881.461465841294,-11760.990018891522,-13215.064367128814,-770.6035690762574,519.0996267627779,-19043.35326555056,3594.5361868930004,-14536.988747143787,-19825.25544657797,-27934.75440986234,-12630.043374343124,-27419.940391111402,-37946.73558526755,-39704.39455249612,-43496.1627205641,-25149.326253865886
32455.2720972275,13287.666010852503,19844.432124022456,1976.0058124667812,26568.246754813597,5514.7361078657395,16919.00308414506,19445.735709014763,50811.315582718904,57005.705327350195,65461.809798942464,78432.05407142008,72168.29001290008,80703.8990487014,74943.075472832,60486.485358466016,51432.435375227426,52478.06744923814,52660.98210215902,63347.16038564027,64099.35570603704,62317.06465879093,81545.6219724704,108318.67210060896,107551.19148813334,119149.96574363379,131284.68212426952,129418.93787689439,136462.87427809878,135959.221065429,150605.5452020409,159722.66872132107,162309.76445348168,146110.7856343737,182094.13539510092,205881.6246288419,199872.7886027299,191963.27313946883,209738.71947067935,200952.78777969544,218816.04388167307,223555.23874546215,216751.00819673747,203169.44700723392,224390.901226031,232704.30195613738,229423.9240473334,239984.77914747733,238243.29419755624,269638.55727028346,291657.58745932096,316755.62628013844,319269.06437326473,345931.45571800147,323849.8404706947,313762.9009799769,325662.6276254764,321967.4999664895,319244.94860239985,323993.17740468483,330658.8143855099,306723.8344234224,289913.77888505114,291002.85544312384,291397.66105172125,302979.21669551113,313019.44115926255,307664.81710381253,286108.5520334633,278972.87717183534,259914.07634127382,241006.47379727525,239394.0019488851,235879.54618256245,227537.8036648321,234696.1281573893,234421.3228535074,218677.78092821952,219541.38843709746,223957.38653674116,233519.73864237187,237759.73449654988,223175.84731212395,230834.5411017665,234424.58367883088,208865.80360741765,205853.517595462,212306.83472648286,199807.19332651116,199877.45357542677
4227.626876488979,-3738.3534053978933,-2998.9317545758427,7487.313276229471,13506.24573874075,-6118.866017394785,-23764.902046847805,-3744.406102248154,-6829.077142902291,-2236.922602542012,3607.224098353662,-9896.568547107028,-30488.660576303886,2773.169343128928,11154.857122969024,36564.279995662255,50906.2458989173,44027.74824561441,40236.905735003005,53741.83355519774,39353.93029004312,47935.13301870161,64685.295604720755,69860.56781090968,70946.5467705627,95336.60537992665,114615.04614562272,115603.06576817473,109000.06663670173,111618.92384503559,76901.14039213506,78711.02708815667,50637.60114769684,40985.59376632956,27222.272304183447,18268.32194020276,25871.936477303556,17699.15697740261,12343.108591523971,5008.99240684533,-12494.933172767214,-24606.32927250611,-33659.49441434539,-22088.207214932736,-16653.11051318892,-39321.39337958466,-53761.08326597483,-61059.98816623073,-61146.651034862225,-61083.985616882535,-38910.320888871414,-45980.029168032954,-39673.92818205845,-74474.57566710359,-77322.93940053435,-84638.73144775406,-87539.64726596142,-77519.70011756055,-98049.17483291436,-98214.11526504935,-105672.63073914817,-105666.4704109201,-117625.61172090755,-142234.23014188407,-132593.0363621453,-114707.37421262782,-120922.09551291271,-108743.78793494898,-99908.75180149142,-83975.0507102693,-99944.28364956663,-98459.11472656671,-98301.22900420624,-90821.67182648955,-90276.00374739466,-107674.25776524223,-101722.8614281054,-95037.9297318879,-113520.19529795434,-107318.08642831279,-105323.83912552973,-96727.07029866453,-89794.39374983998,-92261.511278933,-81446.87297433837,-56167.30183468333,-58934.924673968904,-65359.82846898745,-102265.69378797089,-91920.86923457551
-3434.732673149322,3924.4808402910944,-15151.018781603598,-24184.284948345907,-29954.487031205703,-37293.86673252469,-53516.64157620343,-53928.83728659105,-44649.4857280907,-48169.5777171853,-38346.85923129875,-29831.23720968969,-28634.785952554463,-12421.803547096362,9835.892379271967,30175.768501655788,28095.344929622894,26452.10081853311,47416.609650167884,43096.39301112018,38835.89001189602,35426.85120244144,58042.24587103504,37702.83504788918,37759.30607287111,66418.06742392808,60893.349922488946,46116.815944792186,53343.64414660598,77677.93401890836,94116.85925441352,104405.37366750765,81523.70022425095,75453.10255333374,63976.139516171126,102710.27160255767,102970.63501813238,123557.2298703425,125480.54523656309,124622.45587786785,113701.48275525235,107700.8688859636,106690.63895081011,101169.61770919307,86877.43130521371,96119.61390083717,85609.21566551186,93871.59852176074,104110.45321852916,124041.37996850314,107351.20831944051,87942.6187212614,78972.65159785288,86480.48157279192,66128.39161442115,62371.93858951886,54584.347364971414,46289.0764366523,34601.428571500204,38139.70208598281,69948.41128217497,42510.6474448055,51997.707346515075,49313.070014331475,33311.62050377215,37358.28397750498,38215.08382610599,50538.3608718175,61382.89060974701,57524.085098403484,55594.920252255906,48890.41118799766,64113.09799053878,50248.74989207345,29633.20872905731,25038.92955286568,25970.082760747435,21307.44907957706,22038.962461314994,11178.458074267142,8705.821547375537,19287.399613151883,58874.09912762411,69373.68750987785,98383.60330566362,115741.16248697261,84438.08323221066,84082.4816605911,80627.05565727843,72241.05667802588
-9191.136204457469,-12134.579605541512,-3127.0107550856137,5197.323742495411,7706.466260069084,15433.770440053024,2220.017172946409,7341.80985312682,664.1569550132472,11287.372968693926,-1431.3661903136417,4127.991137961236,-6525.361965734544,-21164.366951293032,-14287.768800475995,-6928.382337443653,3963.5607019958343,4106.938834939128,2625.672054175777,12414.45392897446,25477.846017047985,30863.23180482571,15444.200099446298,20868.589462655516,26833.97068686247,51276.82530673918,43110.034084926585,42639.937118411566,47497.422811214965,44113.495060407615,14304.984586890761,25905.33769617608,33715.490523119144,36875.832022629445,36418.23747806167,39083.19673175623,7047.919964639554,-5168.179394188974,6086.437674906494,36662.72501434017,57939.815033817256,74081.3620623136,78586.73637702159,57363.5897184415,58531.66323055128,44591.120353902224,53963.68608639128,65976.09145828153,60897.55076406262,60518.17965343431,79720.2163407654,68465.56638100925,59296.52621695689,52811.06317300475,26352.584693584213,8474.067887620487,11973.947124348111,15003.511546070014,10644.222082548684,2634.0093469361937,6254.885136129281,26386.22441041926,53697.87041753191,68889.30309911104,57950.747996833,37435.623679711796,13196.211265830914,34506.127564900475,53799.905302501924,80195.39026646945,70290.3452311416,80288.31710336349,68696.23235050196,53933.91748834373,35300.197895915844,54413.72043775214,43361.62215279204,46273.619516722276,45164.48170121749,54323.87263204537,41460.81056697948,20747.62626038731,6242.212986299558,-280.1476940331272,-15884.848252872907,-27890.925362719176,-42265.83996536272,-74144.43158516061,-96353.03059803908,-116032.36781195692
-916.3346699859319,165.44551915502586,4651.582670368516,1327.3853660326845,4526.645567185025,7655.664179764786,3244.1661166255753,2147.7337212829893,7231.596984371901,6384.4609249185505,-3612.6895115198504,3112.247533491508,-12454.102119397361,-7545.352031698971,-12342.899121700573,-34349.47658609946,-18905.431081541705,-29763.835027663456,-10595.938499403373,-24849.780010230155,-54450.136898302524,-86095.99356336304,-68070.47667000159,-78339.51066727203,-85924.5315798711,-72206.57336227069,-68709.32162470247,-77174.89635038769,-81367.54022436406,-64705.25603819591,-62054.213853396184,-58510.67807409368,-59692.13042522645,-72545.9854930777,-84686.86804698006,-94345.73293337935,-77294.36562638004,-78539.5560335348,-91941.35349425946,-64830.11065036242,-59881.17252028176,-77238.75652513339,-78427.08827041744,-85611.38633460266,-76683.99088044839,-68425.5600930151,-62998.530170942984,-57839.353601914205,-52742.300468941634,-41387.52271719545,-34816.95827306482,-14233.52036746934,20767.263221020272,30440.894256370004,69703.9826758294,72139.84518934558,61944.63863374913,92008.62042909641,74002.21579003386,74723.53047625128,85440.96067213135,77780.66831144085,82308.20989900111,96306.46454151503,127322.49706531467,138574.7551806797,129156.05838248193,130010.822403094,139303.45457733885,158208.8312546598,171500.031033695,180635.43083553357,186551.95786555286,178225.6348799398,157093.38279655046,146799.6246523864,127850.85334516293,136267.59388666402,144877.83441297847,172391.24417544706,164930.56890416518,150190.75687945852,156533.4815274549,162606.31075646248,165584.06581610156,168907.54260440634,188326.3747020348,172767.98240203032,148734.3268654401,153905.90764047467
1143.7234474237907,-12199.477461097442,-6768.908222764023,-9406.057192839613,7675.96041560391,6731.819575098459,10923.106640586222,2116.910367732544,24654.440949624877,15412.083695661213,31951.162875776063,27711.33289886415,36082.422196335065,40327.81467255996,56182.76969929754,51230.97160351604,51089.32487621269,43320.1563361258,44501.0547354168,56649.23943148719,66922.7360451234,75146.55503745642,46576.852226848,47597.07789440206,43909.54173067812,21437.086826105864,5484.493914085104,4109.836487374188,13614.643754259383,17125.29921563357,17335.018232229344,28458.247787733366,19236.312905203944,39347.05480514285,41613.74996870068,47140.944855277674,34138.494353914364,25829.13541343445,30425.706945401656,7649.283832696204,8870.1572497094,23304.63569408599,36782.062144169045,10377.924411097976,-6862.8500495734115,-25298.0674983445,-28747.995229430693,-18842.027917435917,-3223.3533194418187,-11684.098851004232,-34182.192892669846,-32796.2342563701,-12143.656111998265,6467.22490094446,13764.8496476394,24825.397294446833,8074.250843132757,792.0066368225862,3083.253624089695,-4710.706779006192,-13444.38113114843,-27761.779948876956,-19879.346082683445,-22603.824099440702,-33099.10593647043,-20211.32889393582,-19727.994540146115,-20432.548828048566,-19320.9429050703,-25166.93190757976,-30650.322195722132,-25117.885239824867,-43801.74662259435,-37598.79420039222,-239.8980249729807,-3960.52474242589,6488.656607590306,4066.1105667728125,11869.770031832057,20081.60135275296,-3484.898792941443,6502.697150701587,11277.667151332316,16276.850954575646,4346.116978083818,-3439.727100045193,-5861.210509299542,-10165.442443868295,-10446.696895775864,-5045.094833205019
-12399.324880016642,-13166.750132416119,-18473.635179717126,-16081.070997327035,-7781.3755332883575,738.5913448035849,-408.83768065595905,-9457.375127867865,-6879.805615593235,1369.5704408071624,-774.7090154381112,-2711.34979934926,-6708.167042191677,3644.2348334397375,8842.646174992411,11584.502057374168,17064.610700623052,5818.103469301983,-16859.715699103064,1493.265798911314,14956.12222655783,24551.640764761476,26519.332935784863,21770.06194667246,40270.30686299491,26206.20363791445,27620.72670255929,43571.94393321929,27451.655231156583,3298.5234936944416,1342.5589270438195,-18792.188247153383,-2314.0304128626685,-6879.073232775605,-27147.820189776587,-21382.611613778863,-27560.861007847227,-17864.80307351755,-24745.010530626787,-23607.19854655819,-39920.66415307923,-33153.11166675479,-31931.626120318957,-21641.262864970056,-25096.464480763425,-35198.89762051531,-49107.298980051026,-40455.933445829236,-45797.07974748734,-48795.34311821945,-62654.61726828858,-58993.780483998984,-41842.181865118655,-23384.402127298796,-40759.52664392731,-50601.1268237197,-49666.89709724095,-54921.49935808738,-58621.67385772041,-64077.98856804293,-61337.76688278093,-76711.02825678227,-82737.96433363613,-92196.85417002642,-104627.59921863806,-90702.94401538181,-89682.95236787955,-86392.33460837611,-57359.10332042942,-64501.26482586608,-84247.98577560848,-71461.91123226681,-71534.63578665051,-68558.31625799413,-56556.508067153874,-63251.67572540455,-65059.513521829576,-57859.98714450431,-53517.6790930945,-45589.017075315176,-46496.633252891545,-42941.238712390164,-53550.65170010204,-69437.36149227474,-82526.3954943967,-90643.55809674744,-112215.52611192968,-96366.64103666903,-84160.25363943214,-83758.72637602407
18821.076050824104,24866.884331390647,19645.368328902725,11297.358739731788,1800.961031782657,-4896.332790388977,-752.8054618470392,9737.471830341761,7495.858990031664,-2761.584671325385,9789.578176563227,-4574.424293921493,-4180.858662027115,-9440.807200350402,-8256.603544781883,-1722.673934581525,-1405.6771424949538,38.28958714269538,-22030.160344890755,-1463.7071065984,4269.124140667078,9271.207852631922,-8636.017651385026,-20559.03404769716,4255.832455073992,-32200.43031379686,-40669.72582043219,-30430.067041341965,-22737.320086707656,-37125.92964625496,-19170.390582273016,-17157.84958295451,-23448.322084432,-31422.540971967246,-40422.104254933016,-48706.64119067065,-51512.253345280966,-50530.71982133621,-49868.1875095094,-65914.25601705578,-50958.04967801151,-57935.09984959158,-39704.075450694,-26904.836046507324,-48012.52208938623,-47964.47187384808,-64334.641582446646,-81065.75653194105,-120483.50583905155,-142084.9612745443,-128898.85204763587,-116222.79336543671,-143056.70784694396,-117371.30862516424,-118574.39301171634,-136744.64617719932,-129642.1215414883,-119032.3368362576,-114293.87444517153,-118780.11012369065,-118333.96605350515,-112861.19134650301,-97124.50094271162,-88387.80573857538,-88544.65028241734,-54048.10334995682,-49210.98470199396,-58676.514019721435,-65170.339222137394,-59796.18363754683,-47690.58115373175,-54929.35531144845,-59131.342316922106,-60008.129055459794,-67263.20292516758,-77921.35937984809,-77121.89200906496,-62648.49634986164,-71507.20258071141,-75143.24815927504,-73934.18990015653,-83421.83807550561,-99089.42138748449,-93710.08930809064,-93176.74834399918,-109046.29175816872,-126681.39796932874,-148087.74618346224,-129449.4695652992,-139345.07918166285
-1287.9170223232863,10179.620652578082,3756.384535927751,23487.55208101208,47033.786692206304,45071.33836299185,34170.506889388875,38113.31387668954,47783.30382840968,57419.86906106816,73856.86116216774,63050.314296869794,38490.4834459807,24287.489446041618,24659.007027703763,20212.876773339718,-4985.109586937283,1680.2616067904974,-12517.327710433212,-25688.541048915584,-25809.785498494522,-12867.15486979085,-25745.796905288284,-42009.46936474196,-43728.46386289087,-55628.1595892308,-53637.064676551614,-56632.48963480491,-44722.40819211542,-50667.86794155215,-65064.24957538561,-81783.81497019903,-83291.14485951763,-101855.46254078369,-73951.35693821205,-53087.22818988642,-49340.21264049793,-53209.00530540497,-29935.922758728837,-16856.48369223751,-22104.653610093832,-22313.74855572383,-9949.548910619398,-23665.552328240694,-27656.265752236784,-30036.76669412256,-43696.19244238436,-34608.24122516324,-38386.86071039667,-50592.41437955107,-31366.406546201328,-1027.2774715495611,6017.101878008456,19495.025519972973,16593.643173627974,11772.652053856604,-4402.006486435714,-17776.978555498776,-2973.8545114609587,6963.616232734905,11715.837277738665,17687.654724197608,13856.28160769305,9150.567600737955,22463.100749338708,29651.73726168325,22752.430623495165,23800.312379417344,7778.435940912979,2659.4513418698352,15927.145038404757,2984.7934539020534,9892.513899397918,-5184.9149299164255,-27237.601961592845,-39212.168831007155,-59167.9230430286,-63685.44913553841,-69514.76829141864,-69466.04374109625,-86882.2191106656,-114808.17801948142,-107740.95392562637,-102633.22047270845,-88469.6837871793,-91747.67693420958,-94587.2016084049,-86304.03100160687,-90553.379144803,-96330.88750289622
20426.6411696551,29564.300059892023,42190.53829605326,10008.082999546648,42138.18726018619,64033.35182537252,70363.02051246345,66623.03108400888,53231.338740310304,57576.24454467135,67431.87092740566,70416.54320158937,74137.3303970188,91230.65650697284,100162.62537006468,121355.71838638932,94480.20199942798,103364.00146268132,110072.21743405258,93289.90991019853,74148.59263384635,85933.7034083976,107378.12345913034,106407.6162425882,101292.32006874405,102636.01263770214,84777.53182794111,72214.79044879758,68611.15587761499,84841.59967916839,82163.96627066014,77647.40989172673,63351.36384328344,79765.93121430434,66662.3493416177,86645.8318525057,94051.51818425689,111003.09906574739,119486.45823762506,125488.40699118843,118471.04899266342,103491.73293340346,118256.6433199838,132603.6498224341,139006.49270814165,151169.87754623248,150483.17613620617,177495.96429352905,149593.7244473745,156407.82790772407,137882.37253241235,132182.85746558657,124453.17780149334,109217.04536223706,107747.25336606722,110197.52205972515,138826.49540656526,150574.507229849,145430.17239237926,134165.4678318765,138854.82576624746,130735.26557491455,130297.82567048559,122854.26387949749,131726.565115258,128358.71106065535,148826.3888529335,166116.3081335614,150812.9918551297,170991.32249704632,175725.44350643706,180180.05518565926,184085.63722620643,174291.35928935674,182069.4120487182,194869.51765231477,188607.47624934302,202852.67221218068,235202.7213722805,238391.60541880853,233592.87231613777,244171.94796070486,243089.43162272355,242639.0181450039,256093.90419515737,258431.60727107394,250992.96661226187,258483.69152182667,257564.83713929766,253802.81133940117
5927.977759817084,15146.793214435587,33007.94312194658,17607.33582033783,30990.033937678367,27834.420700634484,33773.76103673533,51129.40529984537,30403.974939742166,21827.169157592078,34695.27368583999,44761.05730825803,41142.293708971345,48137.46543133684,54087.61272986012,56705.72515572573,49565.313724951506,54115.55118681555,68282.72634777379,79834.59730983766,94231.3472118229,76035.34396143675,76892.99569542396,93381.18178205405,96326.9724310452,83082.992177291,74737.59258019175,86328.73341400348,87612.15254625778,76815.19332394385,72220.43525873827,76821.49658178625,44170.10712586635,36046.00591644181,20589.771379473583,19218.62700082806,13718.228945717392,4765.797687689245,19133.715194584325,36349.658778666206,57078.11772682155,27581.611486592446,21940.73805502226,36241.28000851709,40129.58426954779,31556.0731417711,12294.938127698626,1651.6076126874186,-3762.3698210370153,17002.82840170028,29165.923110612286,8359.539829720947,10301.740081299035,13803.733848543727,42196.18386694926,12580.156468664027,16215.648607104506,933.1369528349214,-485.7424226501207,-22501.10906186724,-9285.655528146322,-1159.9783810067229,27154.131315270482,5624.828806477164,-3119.6021486587206,-10214.499754263325,-20360.35492056579,-30448.533816639985,-21455.91274535334,-17122.669396630947,-12889.901581490634,-15766.57749249684,-9219.517069479793,-1483.5957831711148,-3641.708798693944,-2783.4071522154136,-5162.361631162463,13155.92156647028,14498.596957639507,11422.559632558108,-4693.374176014877,6609.431540625259,-2327.2259214062324,13535.864664488001,8119.225785635594,32495.92463654031,27813.43075652163,30515.788702611433,32148.62565943595,22550.822597125167
-15029.362112767494,-16269.480424496112,-2915.855219164226,7326.313048623844,-3100.8908897946126,-12429.318172835146,-10323.304978746508,1311.034557466371,-656.8966555643424,5986.146698173933,16648.219164091086,23079.63203885118,14071.26387261368,-1574.641419481476,-11689.26289281662,-8276.635720007765,9821.300651060381,6735.705066273176,-7945.2010158285775,-13370.723286305356,-18498.208126405207,-28087.771855864987,-33521.315487334025,-19187.993736025808,-14424.480777450979,-35917.44262762695,-33860.23450587616,-38448.53841050453,-32000.712544736947,-25634.963938479777,-29412.63931916756,-35533.07160181288,-40267.15785244396,-42483.5465891978,-51037.88779135907,-35120.194552892455,-24772.193569726474,-26577.53599730208,-31177.15595857034,-15568.084586145702,-27709.1808100868,-32287.844451903078,-9118.44833844098,-11270.153055477462,-12308.78430004152,-34862.65051623157,-30619.245944787875,-40653.381608723445,-35291.488691729086,-28979.829267974725,-22696.788408579083,-15365.125479485574,4417.984224948917,-3985.044049960993,-3582.434928861907,-11695.791115518125,-4119.811936376284,-17638.02556875044,-32661.05378535203,-53395.1683057753,-55530.69447602651,-47288.769665894804,-31476.8372752718,-17787.633012986145,-27506.36369465138,-49159.330422523024,-44158.79004006119,-41890.94579283749,-53971.34567064001,-46851.627143358884,-47923.79844738778,-46210.169442551836,-30958.800191799754,-28964.755731105746,-4126.363859191029,-6339.691491178759,-17165.12778160387,-4426.958310785674,-40070.43959352668,-54035.235698220924,-58842.842702322945,-48005.79062764685,-26149.326622601508,-39707.69989946793,-37899.5554799225,-43788.083533182464,-37868.17924730383,-43847.83628515164,-53823.21095916403,-60973.95212536621
9154.404399956415,13883.32107287183,35077.51576594057,29042.24236222727,20695.336952986312,5697.248102984966,11838.90635308808,17439.51921262161,21533.323308482777,7746.2231600988225,-1682.6026173577338,-39854.90567000022,-51172.95391980643,-64966.49385511563,-61268.15966751156,-63100.06335683385,-61036.81028942002,-61202.32739043601,-71184.79837281333,-65287.42685259593,-88225.06840110316,-101333.43133924283,-109454.16017304183,-96479.66715486192,-93999.86245852061,-101001.15311437334,-80681.24623661149,-105977.6617553683,-114380.15925535817,-100099.38773612659,-132243.30680976453,-154020.30595333432,-163136.94965416068,-151806.73063837428,-151151.97403247165,-154791.4747172395,-129316.99685770342,-106707.33035477225,-110834.41874326667,-88939.01641815105,-69808.10165128006,-70661.27093794415,-49277.84077384589,-42621.31883221619,-16219.064604549174,-27538.491737459182,-14528.950224343323,-18735.344611087225,-29559.272505703157,-30850.775941457945,-48335.42514041577,-52123.38015797299,-69269.51808134606,-58349.333355064475,-34690.627876232465,-19614.61658290245,-4626.924611485016,4785.624202619783,-15326.033926710186,-37333.65963711631,-52837.49169404779,-70322.97287017788,-61476.612385304325,-101417.53295975548,-101454.94774484266,-112097.90488837755,-107196.65697315635,-104106.71493683176,-96168.43547184461,-112718.615609306,-113944.8421890135,-110771.4895035109,-92258.21802952715,-78614.16589972537,-82220.29984077513,-78760.40307349697,-96317.70211315421,-99677.67030596027,-111939.36132812928,-108143.38391324316,-109193.49349060279,-137916.2320201706,-116961.3192583434,-127980.60943130642,-129598.2515729807,-101021.28439109887,-106583.83248313417,-107591.52961417084,-96068.29312366154,-80831.82724654516
19273.781658273976,31916.95386479988,32759.722847321264,49897.158208941604,66414.19400196185,43758.920973240296,66377.49493449571,84657.92291995733,93227.81199928174,79419.17813831696,74047.73892930537,71772.12881415193,90203.58804993029,85993.85779473088,110498.54642353707,109440.68789152266,123775.9191288751,113864.57295438225,128643.23868078557,130894.27134395801,134118.6614669553,124985.15701322892,129020.18780851427,131800.96330846133,148585.3378573455,135131.94052862452,143054.77694545093,155966.7100934465,151359.9004243653,173686.65938320148,173998.67113356912,208215.5159340036,211732.55394956094,222016.56158515473,228798.19999522026,220412.13356717213,221117.04399162024,193776.26849158498,196688.11524329116,208690.3922375271,200281.7574525711,203191.50397722243,183070.18260394604,186443.80624509745,197051.0472872791,175839.34969513505,175868.6556037578,178059.97402388978,168144.35377388785,174790.4442796862,170165.9293238687,176548.52059107483,166489.07728048315,153068.88303868147,163487.7987092376,148052.8179376249,146579.37313937303,126803.2258159718,113893.66131870437,125606.5076194789,112492.28433218828,97398.4172568165,82940.71953311953,95197.10579753305,100203.9828402169,97776.66571750482,116738.62307909002,118430.72070389395,127839.06963711827,140065.23874642912,122522.88214394184,131631.85934369822,136588.91415299661,123607.77008220355,129911.5297106962,138582.74041901107,139243.80373373555,138284.61195709993,115418.25719156048,141484.47096844338,126965.65425944782,151694.2911759261,174391.70691469157,176283.07286226196,154118.8552352302,154429.60367834687,148145.80881360968,181369.3214825497,183372.06897159864,177404.28210964485
2453.2052505462925,23471.913074367272,12557.58034766976,26742.746840089043,29836.79819209228,46824.62473474295,57575.17759436176,84715.48407582802,94023.87804973559,75280.49679469207,81269.51649419207,100253.20438340754,87940.96133961233,103371.2031058576,95291.6313230106,92192.6760753745,76391.683763597,72407.50495845356,68710.65909909426,60262.64556698379,91530.10557538693,65821.57134163432,85783.8236653383,73381.22535311044,88726.00236474178,75520.62673205773,78266.39263668585,61331.69580193585,50815.52425603803,21587.379493698067,37739.29451731496,29144.39549238377,31737.872868983704,41524.064509523414,43916.492378584364,44991.44435358601,53213.44281328094,40870.65813575623,42116.93467055213,28194.916936497335,25377.673687207232,29899.487654306453,31659.65994249603,45591.12534108525,37842.369764333176,23286.146446495382,45772.37355966654,55679.287530959016,36410.2795141689,34624.09694816885,41157.17701520618,45817.43665665052,30990.967757139693,25302.06525493684,48671.70004394103,76041.42783920531,78648.9490475905,78106.06003573435,54097.80544023361,51295.69166568403,49371.38037570672,70071.89913201277,46040.64604171796,48422.416251199524,33194.10873693995,26727.139740600698,35813.8041026569,67432.08419762341,72541.66286115798,86181.23103363093,88173.4084239594,84459.9594193278,94999.83747122283,72803.25934825242,67802.6991332212,62951.57230112301,56863.752069313596,48350.29504132253,49874.633271456114,49090.80299883213,52098.09233244024,42996.63040702644,54058.94874655392,55935.73668666336,55054.18064006218,46672.15643153555,21623.759080579504,-879.9900988918075,8083.422779899007,-4396.40865021798
